revenue_growth,profit_margin,debt_to_equity,pe_ratio,volatility,market_cap,interest_rate,inflation_rate,sector_score,previous_return,future_return
2.9384814933235424,14.5449956784115,0.9182098975991699,22.678671418271982,0.1882604238486994,223.09138940604586,2.5734907585512152,1.6369517169757526,2,10.915799438885053,7.987150408400481
17.32824384460777,15.137012928212997,2.067662035253146,25.095084284338636,0.1552501172560989,254.1860016749118,3.4375565573249665,2.477420110328841,8,8.675271759560857,7.054921375231238
8.871118497567322,8.557799976368525,2.3443017179900787,26.968465420480154,0.4436447030587666,292.8430069787731,3.5078488979788793,2.263014255915835,6,9.823945529538241,-1.8606827454706507
10.33764102343962,11.853872446434103,1.191225927960646,14.90526092789435,0.3000233036764347,293.1685373638627,3.6093296533786488,2.2892467652515935,3,5.939551650397872,4.387402605110067
2.8762590689327165,24.853622151671182,2.2934442046914936,19.836499518005866,0.36995728122166194,38.27749211860989,3.2768397423828275,1.9083665892674955,7,9.711015034545243,7.509503002749291
7.278086377374087,22.36525902060427,1.0072905427453405,26.482377725662396,0.19562655363001188,250.1150103708127,3.399680350587284,1.481245133148974,7,5.3106111226309665,10.151621042621302
10.55461294854933,14.617942018044193,1.3481613699563417,29.76792488123124,0.4032161684044866,200.96678142406677,3.683755205270301,2.5858752147468533,6,7.01115811081201,6.0162270121755075
4.245032112888486,12.228020869009201,0.7972637951951994,27.56942484296279,0.4040022179848394,201.25579762446554,4.020215446322419,1.9816707475982396,2,5.626781253168513,6.404285853840855
11.87849009172836,12.720187960309568,1.709047292786857,16.17227977773629,0.22503920996332005,55.93797945211455,2.5224756148408587,1.775360061193984,8,4.713907303404021,4.182502244847752
6.996806550405975,15.6811078363825,2.4537584533845798,12.293663378810308,0.26427305320411315,202.05240660478293,3.315530280484269,2.125040472344934,1,3.5544410113910487,-0.33012329462587964
8.541531251033616,5.863244608809566,1.6276848112954332,18.766635822944952,0.18387611097208034,295.0951225683494,3.6069043969705317,2.3501362364009895,1,9.338450519294428,3.91948821732339
6.991466938853016,10.45574077545993,1.0871909850498076,24.31611194039293,0.49062440932916174,275.30919947104513,3.0410119476946322,1.9930848331743602,6,13.553029564067316,6.321919470663159
19.261390922544688,1.9884955567344633,1.7251983811791627,18.836519556572547,0.35824103082336467,142.95658502535815,4.36558481588365,2.383572550381812,5,12.855509858347798,3.096496682310474
9.932513876310331,14.395338735631675,0.5704254926238527,18.629978992900707,0.47381755228620626,31.185432520106417,3.1822950598856314,2.3248999815550606,9,0.7171733202728232,2.2663343359463965
4.711445355220498,15.883175638216446,2.255049976583877,26.441069263799612,0.2213542174516533,121.44217720005736,3.4793536564963587,1.6770856437793826,7,13.446015257034366,5.072797622926557
14.112724560515945,9.100881226203756,1.4067846917156401,15.9508831394781,0.4127563651987559,251.38928724815545,3.7780110484211455,1.797862968302157,2,5.409207491910355,0.6879194757966287
3.895781750144889,21.443920579740197,1.2885694324872126,26.915482845856204,0.4063434575538968,216.41974841024648,3.2043576055990526,2.28726114898393,7,10.003665075727959,8.536565377471659
11.044317975023777,4.645406021985952,1.5889025345977423,16.94970562093792,0.3766622607466167,148.61622356630778,2.5767134760977912,1.1862162308568687,3,2.468923339763945,-3.517225410605623
0.20164938060112192,3.2137507187410783,1.6745244981366856,15.221128324923466,0.48625559010672015,35.4284298444727,3.2856727365417333,1.9551632920505033,1,7.709899569370027,-5.602512383572091
3.3590697555078473,13.346710911359832,0.45790677369832866,17.98777804639338,0.25742213444252626,139.53052379052474,4.01472027796352,1.5707506395125985,8,8.568615914484536,3.8960890208194434
10.984306179345618,18.282589815672928,1.8017578866914854,24.773833090847106,0.15228692943590294,151.32698312100737,3.3315524366074305,1.8570338595699427,3,-0.42302395959826367,7.479246272248421
13.692332899977053,22.103566148747213,0.832249696694165,10.772044613007875,0.36868354369762435,279.9955492103581,3.0767828492705105,1.9103539732912387,8,10.041335831720946,11.083731926070824
10.856841405949853,9.24669442278636,1.8706957915144977,12.321222749184383,0.39172392019088254,199.50410900300466,3.9628361047513607,1.8925266866277477,7,13.729675039191577,3.3212280625791575
9.421758588058797,18.472085000587775,2.109576547645233,28.931786164588022,0.3300242293835259,107.26281666330169,3.3346125519884735,1.8343216243662175,2,6.12676027159186,5.813227851836905
8.494481522053556,11.768949182995756,2.0687087166155447,11.860815802389862,0.18272715725335853,167.08911404620198,3.2449195931748913,1.6708569051113558,1,13.800840654140064,3.254980117729062
2.6073900481628627,10.964236200355082,1.5155021282973562,20.4900009944832,0.30178237666774216,38.495486190204815,3.5747280448316547,2.6875733800456056,7,6.051532532737962,2.6795677249599024
6.400778958026457,17.301959624920034,1.4443737630836526,20.744918266562635,0.22487589462765178,292.3191059819263,3.885375104809394,2.5602386012484053,1,11.247922655233086,7.585760254784517
7.696806145201062,15.913937270480517,0.6143271149467058,18.771738165105386,0.27098661126667567,120.81677254060328,4.690856765866273,1.651380253923115,6,-4.092849829755497,3.5318621545575084
15.285611131094578,2.5416470580945045,2.0057615308868986,22.18439546869001,0.3580874303378656,153.80285937567803,3.9136180538287118,2.4746350253910703,8,19.093888896567318,6.56474039494822
11.718091447842307,20.859242098355374,0.8971006369827716,13.056187967547604,0.3980858970763338,119.47951278633833,4.079919983194172,1.880160352858144,7,14.477291226214785,12.018306817478704
1.1847992231863298,20.28054812488471,1.3927299301994824,20.15856989108846,0.19288987636053725,211.10328443253604,3.2470169005060723,2.038756241999513,4,5.576872478731605,6.590208594341626
11.620419846973975,8.246623790942824,0.9254030044405368,16.187811615431738,0.26213014425878134,205.42500433228605,2.987065947015262,1.9810178120309252,1,-2.8604451332190894,5.395650424854546
8.074588597918417,14.374821200624455,0.5944223985993249,22.556679711842158,0.20766462839665167,220.29024694815797,3.5311656748095617,1.8020754076238104,1,8.440141841527446,11.71595568560129
6.6153899984702065,14.964181117696434,1.6850269331618206,11.106917954209289,0.17945264554474766,95.08010429133783,3.553584957629798,2.295155703081844,4,-0.21962773536878455,3.967502844916635
13.05838144420434,13.564042594943443,0.41953047661038845,20.559303170468475,0.4133548879983354,108.38717472593848,2.9607436293177014,2.0377659591729973,5,9.22426768778744,8.266574407955904
15.154997612479754,8.69816907692748,1.9470195150776402,12.075947818433121,0.46370107777479697,55.07034470693823,3.4123527350479934,1.8570345730342277,7,9.057828595821409,0.20009409746281537
14.656400595580994,7.9702597923716905,0.9986909495744567,14.130147388530801,0.2480928742738307,203.54279211691153,3.6996588008595657,1.6086231668598583,4,2.2929841549898757,4.067950762434874
5.803912383886807,11.846675574051329,0.3002963246098677,12.811615607118831,0.40051156974950675,31.143195653982715,3.68019669750904,1.731921495884264,1,12.604835118071888,5.18164507157154
8.453938120743928,19.03637411555619,1.4244841063219058,12.022431157113976,0.45879811574576446,187.35105394656853,3.752143926692136,1.5075859653193708,7,11.027873514030867,7.192647893949298
11.65631715701782,15.261600927566594,0.40307419876072687,26.165640934334675,0.4384496842120926,263.51484775845745,3.6454823650687214,2.0036670645245507,2,11.879116686442817,8.978394665808848
14.877725635611796,9.776314007483364,0.9075730272059788,14.285566488539587,0.17312535541569035,269.43300152109737,3.246495670364972,1.6410003223146812,2,7.044288518344477,8.333589687181373
7.604128810773551,16.630192263890066,1.8553482724025758,28.396723201017885,0.48251675260534455,145.7305729035893,3.2430496866755782,1.9203318462444376,8,-0.07762033456853246,2.5202319500047126
9.071705116680914,-5.091255723780453,0.4379171675681049,29.3383835575942,0.250670576171785,148.60503269966065,2.900524301003062,2.4110305560831113,5,11.889361361055688,-3.250269404787204
4.468325129969859,18.892594202232623,2.146544683183205,20.56773033861614,0.23569626446953454,41.55137124224486,4.392387519592548,2.3597898718764756,2,5.648143004321044,3.389437018427551
4.018966879596646,1.5617173273314027,0.3084038298488828,11.14602469864598,0.12497253091111214,207.81420712405,3.5067251823096464,1.9903169317692146,5,0.051099284036654424,-0.9625796233842072
14.06262911197099,9.825354351581208,0.8430125122441849,16.240061354350786,0.2944694616419532,249.95263770439675,3.387573472102574,1.973874582157055,8,13.76019682987163,6.688304450601868
16.781200142854114,5.281980632243137,1.9299889235345573,25.55010979366071,0.1436054462563715,88.50341528931965,3.0356039592737707,2.5639623648263026,6,17.49703760251255,7.980274150791709
9.63994939209833,4.231911145674566,0.9957943294044749,16.082596031335548,0.1994159283709704,137.96424685734212,4.967828951163889,2.1562268361076136,3,6.793759355103985,0.0550663452630995
15.01766448946012,18.964960724271116,0.5241632537452298,9.914378802661352,0.22677704870691257,254.8750142942757,2.9633359838885522,1.9016580620370431,8,17.795605773016458,13.515973772675899
11.80818012523817,9.19379279212865,1.0925146213609414,20.249268040420134,0.4235305293966737,265.59373094544065,3.285576037196963,1.5721945648638644,9,7.456573643056748,5.116349621986606
6.774401226974378,14.079023290384296,0.8948652300459563,26.592658732912763,0.45019546015835865,88.09039447398327,3.7079184181430302,2.118161965449423,5,5.0977204791682444,3.1999360984493856
11.806978027542069,11.718476526724896,2.1539661847532208,25.510380517157053,0.22098652698458787,174.159777671582,3.8001064828721387,2.2487971317748587,2,3.8477077290726123,4.57390687777292
17.690182832329846,14.862244963338728,0.9893654186873149,11.852709082867772,0.4434792484978296,73.89808217803159,3.978966027607842,1.8105045426459068,2,15.185412039963712,9.082652331152328
9.820869804450242,12.460931346361532,2.035651437907216,22.80082151707427,0.44289237494791645,48.52605395907583,4.403804253884632,2.08736082654141,7,3.099280593061141,1.8099226224839147
17.82321827907003,4.302046654868582,2.2621187185836167,12.851093795584237,0.40586038015394943,275.1137403897481,3.753078827730356,1.8909280115254912,1,10.676346549874937,0.5934717948044788
-3.0987255204487223,17.97760091668284,1.254398323068365,12.800565760147789,0.15867804560607263,249.74210118499056,2.971984600016666,1.9447902802402992,2,4.2041808247039585,6.1385728104068455
14.10951252187612,9.037460501032125,2.3018749164796626,27.229579012714073,0.37612913876029164,232.80977250488868,3.3715274374391093,1.2536533827313008,4,4.698466187128185,-1.7638767908705764
10.435235341190856,2.660508608041493,1.1300997187190243,13.492716960285064,0.4780096258322275,33.65456926767932,3.6539161862569425,1.9334655788851594,1,12.151248469847834,-0.8758451121898441
8.504963247670663,9.431309034204524,2.420972516278238,13.791441623396246,0.3730161915068628,256.24406195887207,4.534113020752912,2.2908107907224164,4,5.099815768553231,0.3081450508776197
10.458803882677511,21.004558743805866,0.4964369539562604,8.01437459674859,0.2326467396431336,142.65234125350744,2.8010972607878513,1.8105792333300326,5,4.976023102898534,12.38317434895442
0.062155426995536445,17.10133045268096,1.8114423863071343,27.15471875076139,0.3002317269723325,115.8706345228407,4.101288252612614,2.015757910464595,9,12.664023485874036,7.462819754784009
8.90164056081244,9.908087193552845,1.3863908890052432,25.437085890600965,0.35829001734042143,173.01338108710542,3.5899571847732084,1.7732147879924238,1,14.986986466108116,3.4842017730959247
11.785562857558732,9.904453774089427,1.1528273720024236,21.801236571994917,0.30422816349140147,45.578907962595636,3.9189152676147403,2.1081325028878317,5,10.223449016421167,8.143612692399449
17.38947022370758,10.070189692695704,1.6919661332469222,24.505846806654528,0.14798117669238794,231.86103381867167,3.449002641682034,1.935043040739148,2,3.726151121880254,4.815374451099113
7.408648908631763,24.460487901365045,1.8484856015955289,11.34506848333882,0.22482561786080826,183.08182152872286,3.0787836849368366,1.718227537795398,9,4.4469575035121025,12.054295565264617
5.957531985534062,14.29161271338932,0.30959919323067997,18.083119080926657,0.420958412221453,72.2452271244869,3.875436389700666,2.3997654402995385,6,7.399576318700188,7.219132960815771
7.491214782077318,14.580249883146418,0.6672967952438372,15.726826521673178,0.444567218438207,72.70501593533277,3.8272155135528108,2.2786796040596644,2,8.604650309628287,3.6512365039878714
14.57701058851037,18.181700724191053,1.8687013113955013,10.063083577654362,0.1549200130862281,71.58962244034879,3.986028482869861,1.8185279708215476,3,2.0606704493011403,9.203563349359227
11.643755548298422,13.43273495415908,1.7660479098720543,18.694870674728328,0.4809547009594899,35.96066851454152,3.493347682310682,2.1493364928253333,8,10.61518969789932,3.8884175807455397
7.351198981164806,10.445747125075782,2.4253045112830898,28.25627230753798,0.23152904713944375,184.58356582407174,3.200088988340075,2.1612236008461143,1,7.427566648197995,2.999016279916316
12.56633716556678,10.82190090549013,1.9742831385517228,8.88130061911528,0.36492549549228803,255.29748972478228,2.7206065024880792,2.1926903705033527,3,-1.5785415931906464,0.8207788748840249
10.485387746740201,11.570392443515617,2.3916999570089437,14.412140096863466,0.4007300583826725,24.89949991646881,3.909686634069703,1.4917232312014765,1,2.355367587696348,-0.0033068858489374575
14.843224952664446,11.776666580940951,1.8455891033765754,12.565900596525477,0.4247784938551534,33.72130059195659,3.711944741221993,2.3019819623097884,8,4.479356631741681,6.036398122839162
6.489734530613238,16.36577726182188,0.955714859006775,13.23922638064532,0.4782998808903721,180.37567747234482,3.0171086835680203,1.8290903111222805,1,6.635711555794725,4.565080985425239
8.361689267011158,12.311675314843797,0.5318028289518842,27.985560141346255,0.22516781921152906,249.45879190809464,3.230713163351688,1.89265161996762,5,16.446393977519982,10.291184031393716
8.039459234339212,16.395840463293474,2.020012499358858,18.297519193154383,0.44340258182062187,111.4868893592174,3.2666205940242796,2.79136452567806,4,8.190856530698142,3.323175521075794
2.682425259339407,11.515700519348506,1.7171282872470153,18.258587084676016,0.15267476137448283,117.89203166616221,2.758507784008791,2.0905620142163035,7,2.796140550506875,5.494128277793638
11.480601385322881,12.471811141896543,0.4060092272652517,24.73266413401621,0.3820163625414371,186.97701929909726,3.091158801697433,1.8841032573658474,5,8.103154021535817,5.311865452236436
11.305276360899446,0.010795892807355045,1.0921110249821524,11.398828488108368,0.39679109180559435,96.77960895476116,2.933084821596823,1.3384116881732282,8,5.239561262730595,-2.935526923294988
10.025567283212304,17.497966048214888,2.4049595940654296,18.71983779020112,0.37108929648052824,27.450342501751557,3.2937604940560314,2.4169292401839066,1,8.623791197667709,8.009633657900341
8.827064333124266,14.078930855387956,1.400882520562443,17.459674710663315,0.2009258944540612,225.8639850684469,3.1306512508352187,1.5964370987574192,5,9.902838435178074,5.9672356472108685
2.923146289747929,17.988060659157913,1.2520040992433503,21.132035192026436,0.4492172588060813,195.18197562360686,2.6864975395666257,1.698968328950149,4,13.04615323611969,8.686172689508545
7.896773386173205,-5.377532269162135,1.3069391313504468,29.99026947150965,0.167543385348158,182.61167973558454,4.5112951152847405,1.9005943102736453,3,6.878567521649871,-1.4496515713919793
8.286427417366152,24.530248228684364,0.7595419928113603,24.927875669805037,0.12145391660833234,227.67155611771048,4.126270365514616,2.4249235375100877,5,15.194802637999166,14.74709030232415
5.988613653891905,11.162462231068957,1.1111557759025494,16.753045466383398,0.38698599624476493,209.0646345173705,3.110490289240007,2.2319719959997277,3,11.540113312680957,-0.0329205840488247
9.193571441669954,18.6490969004251,1.1135891631717887,26.20616715002903,0.2901902860930935,77.64695668992992,3.636210698326805,1.952648747047922,8,3.462802275939061,7.607462542083166
12.020254284072692,5.760564437246815,0.4151810444124393,11.755583992874564,0.43963920798347045,118.69469314413831,3.7087325449106476,2.092487619091646,3,18.049278328742318,5.0727201080009445
19.43092950605265,15.676643430375417,1.9886487827394204,8.670201098797122,0.2533588564233036,55.310839670015,4.095542927386738,1.8198842921386682,1,8.634972566350488,11.218144417170471
10.872889064159194,5.679506620958064,1.2163097501885338,12.497864194214007,0.16731143540308513,56.35996375700669,3.090697486669961,2.041896106869605,9,2.824377480138824,5.73765602382686
11.28775195361382,8.25738623582517,2.1087957509961313,15.489054234513713,0.4345768769879479,209.334808979831,4.046053391991213,2.022001023433441,9,15.264565256152109,0.634597125067915
9.627770421169163,23.484188123200717,2.17076560246377,19.232776664110318,0.3195638526560287,260.4080299550995,3.2260473478965324,2.2906309687044057,6,17.388887925992222,12.17339656963809
0.4061439235047928,10.85590559541992,0.7663869203370477,21.5328410919064,0.17567831695614197,289.5651234811189,2.832068797915693,2.2901534367316847,1,6.834873681402197,5.15801801283302
9.867430622753915,13.304597239078337,1.746177660774283,28.033325778717277,0.3881535994345783,195.93719291384443,3.8620682796572487,2.1481932146616933,8,4.4817486981220185,5.281811634916288
10.301151049705132,17.220406384132524,1.3390199691585598,19.216788210110067,0.30444545539580026,71.54837054106795,4.145379212061214,1.8912957327361692,2,6.1381252127316905,8.203058881520105
22.31621056242643,14.974091327835628,2.236344823427267,19.028064181766048,0.3417251928961279,49.582096725700595,4.793954486765342,2.222546688317038,9,10.5736586375885,4.52170360242409
9.038195176094387,12.90251343086146,0.774629494188199,9.105346216105607,0.2843593352826328,247.59827203029218,2.900137367454893,1.972409460139086,8,13.38928327515257,7.136874717031314
11.507736711668063,14.189766014797353,1.7911890406820974,8.768054158436923,0.43148359352720256,182.05181338079979,3.8494598425403943,1.6754256893860602,3,9.852436654317867,2.309062185292617
9.826441151473784,26.42049351142965,1.6370546689559897,20.125519162160185,0.4318250862732199,193.11980588384156,3.2950993781032336,1.8790136624267184,5,7.508616042358849,9.662330563148403
4.15660981190234,11.654287217798487,0.9496632506580323,17.63992949146358,0.3837555287297545,238.80938485131858,3.8916793552620157,2.025358095135297,9,14.490058851522138,6.195265006428551
15.714114072575104,13.206594280289805,0.6005219880325798,26.461968689566568,0.14216055095858493,216.91762376508646,2.7647552243843747,2.2730647350994237,1,5.4358176347423885,10.39234707496485
13.759665163433871,18.303926376045673,1.7336074730500086,11.534950863660594,0.43554154476162754,253.64831079970708,2.868615112150718,1.944941548352854,9,12.154596691834534,10.184333414498475
13.955159735215235,18.6331555977479,1.9249144078911278,8.549376566575091,0.3684051922131639,35.739893528765975,3.112062588416758,1.6372403866281182,4,5.559686008243607,7.764690024600427
5.453062726026305,19.12218183336228,0.9943801562793702,17.878852894462767,0.37880966640171987,229.30577828902136,3.5394820228340422,2.017022504989046,4,9.155114790054466,4.654523836586179
17.013971554680495,15.832381332175107,1.7186317288490904,13.224528248549664,0.24519313616154867,258.23877205018675,3.179459366730822,2.0340368120169656,4,6.4321871760477425,3.375930735242112
2.990744686038596,5.141970523617099,1.1692879967453071,9.091516213454424,0.4517118224628027,100.11781188832802,3.82952717195671,2.055751288670826,9,6.7207390867359456,-1.745720209792144
12.934285469001352,21.800589193806577,1.8690551432217593,23.941162310647837,0.390148640093943,199.3252367181108,4.013447309128957,2.275961454786329,6,5.113067412688951,7.735744100056204
20.952278129049894,5.121927641887872,0.7382736047669168,10.455045999059443,0.1450361866116778,107.96537787435219,3.799788770622678,2.3056769720269696,8,13.724270155903472,6.710700736425223
5.047318374346558,13.8158127914342,2.258473005799584,21.38302900017098,0.26311121376246505,288.2318986150871,4.309393819830434,1.8217367382855,4,3.3353698094573248,-1.4601367786140416
7.16851135198614,7.474344899883852,0.9323011122242755,14.183094503671562,0.4545521447840567,29.35860028194105,3.7079133147276715,1.815156962585317,3,3.298838737256458,-1.3321164962454768
10.498256825438206,11.615169920442044,1.1091291730635364,11.816913107810485,0.1188786806789516,182.3419962732274,2.8915516448299163,1.687940386713358,1,17.604967829225547,8.682027451051452
7.482621729419003,13.972574461820882,0.42780229457676955,16.35453350422498,0.4845666478568198,66.62099317386422,4.18168825676917,2.2096447010841427,7,11.889237823271657,7.239405894081516
2.246682844669337,13.928143292701638,0.5453268671068081,25.63180707690498,0.37166502732782514,219.42165744960442,3.197421882197001,2.4346460325013144,4,-4.925568493465182,2.2229209567026764
10.342814874030136,14.531524525411708,1.434896185967122,16.6260586919006,0.35255039105735064,69.24927935722539,3.955209249842785,1.9054754216273229,8,4.1737063039479825,8.024186197542198
4.688481431369476,21.682267614351883,0.8887038888015373,24.516932282643225,0.20822370259519657,85.90731333154012,4.286867108277553,1.9275708305825021,3,-2.059946687810271,5.904835983378901
12.367962153175908,14.721205809083878,2.138056496632828,10.760698529581315,0.19951671549567085,158.42382709281227,3.7283440053651997,2.440034767069693,1,2.246546532923724,7.011138492971957
5.402878828830985,10.535060188256107,0.33232545504089844,25.00097123263174,0.47682328779543826,276.1537859991259,2.751920593417675,2.151667355964502,5,-8.692573331170198,-0.18840722523541503
17.749672025087698,17.784523009730144,1.1340069070782597,13.21253314794627,0.2193089816936491,79.28002420143184,3.0408939167451043,2.1308707114403167,2,6.315052111530288,12.408408151841599
6.083733538318814,19.136822933547844,1.0421602028920038,22.9026488575552,0.4102021186875998,60.38720591306899,4.161372233442568,1.642725048207882,3,1.2902909041934425,4.5922183899171625
8.389692418971622,4.634353109178045,0.34252078801872227,20.44719420650192,0.25724871928283166,232.51351291912857,3.415438657178592,2.2036184207838256,6,7.299526283982192,5.179821515992366
14.067586086848348,15.584400419099149,0.5736104778011225,28.44118377865712,0.1557016283138816,160.17346905350067,3.539786767471083,1.7212590978470725,3,-1.1256062944126235,9.673567054670977
3.845678417830224,16.207036453865392,1.2100138848209976,16.52109539545691,0.10428611907814359,275.29983146689597,3.8794122080818045,1.6597939442195127,3,7.414559265860199,5.918354675194873
11.137299673020648,10.214618979840049,1.3843020857843826,9.45563415435769,0.31770293480610035,61.05207600475584,3.848161431040162,1.8959685269699864,6,4.925418609398363,3.4639015362497454
16.53571377141214,20.254240879869716,1.189437443960712,8.421420682127565,0.49031152741957307,200.859810046451,3.6393999061927302,1.8242621829653929,5,14.509764825942979,10.228685656555742
1.9625838271938623,11.09966647780484,1.4680628925066066,26.19088834140057,0.2476544775236818,85.20616092250822,3.395665814389767,1.9335200916844881,9,14.056784308728124,4.51565138983176
10.923169292661521,12.753458720829254,1.6092896847924996,19.544184028551506,0.24287693359721796,63.89292002245901,3.3436657771338214,1.5677055096425243,1,10.926728015051415,3.8321235469171704
11.299413971242117,10.961569054296783,0.3218324064812384,25.055369140368885,0.23763664713977684,211.36023624403575,3.9289494126456717,2.287644891940302,3,5.366931096693937,6.865260249268179
13.909114358886551,12.093474285488805,1.3210093507977088,13.157363200253323,0.30821753492194337,186.2316935744453,3.776784765533897,2.338305888354929,3,16.926901976301465,8.67127230015447
3.8152464456095903,5.422349478628789,2.4196983299526944,15.591842401291142,0.27626595336971743,231.35168834145276,3.3713499996911054,1.4157972577577558,6,-0.7651763891991035,-3.833296184059046
3.397716934578618,3.359694704434233,1.4418710162850072,8.662285188649017,0.45196585069080586,106.64952140493106,4.041056156496571,2.293537341699965,8,-0.017793147818313315,-2.0139142476730423
12.609707828084488,21.567030379349834,1.7905929884096972,29.152831140630468,0.30220831668939613,145.4320637870132,3.435482942435108,1.7568414110535122,3,6.5810845005546765,10.827420842639947
11.48492336616593,6.918231910090033,0.9861004874171431,22.693093947417893,0.30310313527542754,133.53206937251719,3.0741689128328034,2.257092661094836,3,18.270190544605597,5.54043715274586
11.252464251729382,6.051645903262157,2.0027810319360775,28.530511930704737,0.15534863788822265,295.54504991062396,3.1205146505483277,1.9794660522000753,6,5.988305465649562,2.473553072520771
11.732241047484878,-0.9203406816222888,2.000427260127453,13.84092096343959,0.49309581636415445,101.8297078870286,3.0106295818451168,2.0086326692242995,8,6.083773783953591,-4.064224850707414
6.5998763921075465,8.166229513862987,1.4468513048391058,21.45219944696454,0.1999891563475319,102.54882673709473,3.3637949916981564,1.9444707051736343,6,-0.2095517805590461,1.9341723536320656
11.161268485805017,4.06146123955501,2.44723041121427,22.926999302438034,0.12934562698384108,119.27349847201006,4.116862139168097,2.363638761270046,3,11.729647926351891,-2.1141923328067787
11.465362366493405,21.852090960818217,0.5762104724778374,14.986093405666946,0.3652584995900835,178.08634276129,3.0974524094847458,1.6281235962424916,4,11.76588127164677,11.31077191229128
6.42824290986816,18.058902536055804,0.3372848627570782,26.65840317034386,0.3381465480627491,90.65036839384867,3.5942378805090516,2.1823521016205025,1,10.945376006999549,6.12208599985976
19.328872555723784,7.871097928933658,1.9943480658656114,28.837552183805453,0.26605826159709833,276.2811833061967,3.1716553271862935,2.330399049466865,8,3.853896635763188,6.412273205553369
12.369164604558938,25.514614832065853,2.0757421822027418,27.466812589312095,0.26887689355227123,94.39195816255378,3.3698454793642814,2.2149020241621233,4,3.4664661581349714,10.199397689093548
4.043482513986757,17.890592921949565,0.5644559040652677,24.259473470666197,0.4140255684185725,270.8284048368545,2.744979394007374,2.6974096742970253,6,0.5343887479751483,4.609369573090333
13.282768043169149,10.051011698948265,0.8842822325089335,14.10422295394899,0.17828505603985964,48.973017821043705,3.389730885421731,1.8413159711825904,3,7.419362508804668,8.736388402835818
5.126591648863393,-2.9964342892414386,0.3386151994065836,14.195552926323899,0.42810132757795594,203.83755667190263,3.403147310097519,2.2871914467780594,6,1.5979633536074918,-3.7542410589331814
